
===== SHEET: Products (8874r x 23c) =====
Product SKU	Name	Software Product Master	GP Item Class	Tax Code	Price	Legacy Product?	Bundle?	Unit Label	Is Tiered Pricing	Experlogix Series	Family Unit (Software Product Family) (Product)	Solution Group Family (Software Product Family) (Product)	Product Brand Family (Software Product Family) (Product)	Product Family (Software Product Family) (Product)	Software Product Family	Product SKU (Software Product Family) (Product)	In Bundles	Required With Items	Approval Discount Fraction	Hardware	Regional Discounts	Term Length Discounts
DD00600	SecurED Training Content - English Only - Up To 100 Employees - Core Suite - Hosted Content - Recurring - LEGACY	SecurED Training Content - Core Suite - Hosted - Recurring	SERV RECUR	SC070321	7.5	Yes	No			New Software No Rules; Subscriptions No Rules	CIA	Infrastructure Protection	Digital Defense	SecurED	SecurED Training Content - Core Suite - Hosted - Recurring	F4SEDTCCORESTEHRECUR			0.25	None		No
DD00601	SecurED Training Content - English Only - 101-250 Employees - Core Suite - Hosted Content - Recurring - LEGACY	SecurED Training Content - Core Suite - Hosted - Recurring	SERV RECUR	SC070321	6	Yes	No			New Software No Rules; Subscriptions No Rules	CIA	Infrastructure Protection	Digital Defense	SecurED	SecurED Training Content - Core Suite - Hosted - Recurring	F4SEDTCCORESTEHRECUR			0.25	None		No
DD00602	SecurED Training Content - English Only - 251-500 Employees - Core Suite - Hosted Content - Recurring - LEGACY	SecurED Training Content - Core Suite - Hosted - Recurring	SERV RECUR	SC070321	3	Yes	No			New Software No Rules; Subscriptions No Rules	CIA	Infrastructure Protection	Digital Defense	SecurED	SecurED Training Content - Core Suite - Hosted - Recurring	F4SEDTCCORESTEHRECUR			0.25	None		No
DD00603	SecurED Training Content - English Only - 501-1000 Employees - Core Suite - Hosted Content - Recurring - LEGACY	SecurED Training Content - Core Suite - Hosted - Recurring	SERV RECUR	SC070321	3	Yes	No			New Software No Rules; Subscriptions No Rules	CIA	Infrastructure Protection	Digital Defense	SecurED	SecurED Training Content - Core Suite - Hosted - Recurring	F4SEDTCCORESTEHRECUR			0.25	None		No
DD00604	SecurED Training Content - English Only - 1001-2000 Employees - Core Suite - Hosted Content - Recurring - LEGACY	SecurED Training Content - Core Suite - Hosted - Recurring	SERV RECUR	SC070321	3	Yes	No			New Software No Rules; Subscriptions No Rules	CIA	Infrastructure Protection	Digital Defense	SecurED	SecurED Training Content - Core Suite - Hosted - Recurring	F4SEDTCCORESTEHRECUR			0.25	None		No
DD00605	SecurED Training Content - English Only - 2001-5000 Employees - Core Suite - Hosted Content - Recurring - LEGACY	SecurED Training Content - Core Suite - Hosted - Recurring	SERV RECUR	SC070321	2	Yes	No			New Software No Rules; Subscriptions No Rules	CIA	Infrastructure Protection	Digital Defense	SecurED	SecurED Training Content - Core Suite - Hosted - Recurring	F4SEDTCCORESTEHRECUR			0.25	None		No
DD00606	SecurED Training Content - English Only - 5001-10000 Employees - Core Suite - Hosted Content - Recurring - LEGACY	SecurED Training Content - Core Suite - Hosted - Recurring	SERV RECUR	SC070321	1.5	Yes	No			New Software No Rules; Subscriptions No Rules	CIA	Infrastructure Protection	Digital Defense	SecurED	SecurED Training Content - Core Suite - Hosted - Recurring	F4SEDTCCORESTEHRECUR			0.25	None		No
DD00607	SecurED Training Content - English Only - 10001-25000 Employees - Core Suite - Hosted Content - Recurring - LEGACY	SecurED Training Content - Core Suite - Hosted - Recurring	SERV RECUR	SC070321	1	Yes	No			New Software No Rules; Subscriptions No Rules	CIA	Infrastructure Protection	Digital Defense	SecurED	SecurED Training Content - Core Suite - Hosted - Recurring	F4SEDTCCORESTEHRECUR			0.25	None		No
DD00608	SecurED Training Content - English Only - 25001-50000 Employees - Core Suite - Hosted Content - Recurring - LEGACY	SecurED Training Content - Core Suite - Hosted - Recurring	SERV RECUR	SC070321	0.8	Yes	No			New Software No Rules; Subscriptions No Rules	CIA	Infrastructure Protection	Digital Defense	SecurED	SecurED Training Content - Core Suite - Hosted - Recurring	F4SEDTCCORESTEHRECUR			0.25	None		No
DD00609	SecurED Training Content - English Only - 50001-100000 Employees - Core Suite - Hosted Content - Recurring - LEGACY	SecurED Training Content - Core Suite - Hosted - Recurring	SERV RECUR	SC070321	0.7	Yes	No			New Software No Rules; Subscriptions No Rules	CIA	Infrastructure Protection	Digital Defense	SecurED	SecurED Training Content - Core Suite - Hosted - Recurring	F4SEDTCCORESTEHRECUR			0.25	None		No
DD00610	SecurED Training Content - English Only - 100000-Unlimited Employees - Core Suite - Hosted Content - Recurring - LEGACY	SecurED Training Content - Core Suite - Hosted - Recurring	SERV RECUR	SC070321	0	Yes	No			New Software No Rules; Subscriptions No Rules	CIA	Infrastructure Protection	Digital Defense	SecurED	SecurED Training Content - Core Suite - Hosted - Recurring	F4SEDTCCORESTEHRECUR			0.25	None		No
DD00611	SecurED Training Content - English Only - Up To 100 Employees - CET Suite - Hosted Content - Recurring - LEGACY	SecurED Training Content - CET Suite - Hosted - Recurring	SERV RECUR	SC070321	3.75	Yes	No			New Software No Rules; Subscriptions No Rules	CIA	Infrastructure Protection	Digital Defense	SecurED	SecurED Training Content - CET Suite - Hosted - Recurring	F4SEDTCCETSTEHRECURR			0.25	None		No
DD00612	SecurED Training Content - English Only - 101-250 Employees - CET Suite - Hosted Content - Recurring - LEGACY	SecurED Training Content - CET Suite - Hosted - Recurring	SERV RECUR	SC070321	3	Yes	No			New Software No Rules; Subscriptions No Rules	CIA	Infrastructure Protection	Digital Defense	SecurED	SecurED Training Content - CET Suite - Hosted - Recurring	F4SEDTCCETSTEHRECURR			0.25	None		No
DD00613	SecurED Training Content - English Only - 251-500 Employees - CET Suite - Hosted Content - Recurring - LEGACY	SecurED Training Content - CET Suite - Hosted - Recurring	SERV RECUR	SC070321	1.5	Yes	No			New Software No Rules; Subscriptions No Rules	CIA	Infrastructure Protection	Digital Defense	SecurED	SecurED Training Content - CET Suite - Hosted - Recurring	F4SEDTCCETSTEHRECURR			0.25	None		No
DD00614	SecurED Training Content - English Only - 501-1000 Employees - CET Suite - Hosted Content - Recurring - LEGACY	SecurED Training Content - CET Suite - Hosted - Recurring	SERV RECUR	SC070321	1.5	Yes	No			New Software No Rules; Subscriptions No Rules	CIA	Infrastructure Protection	Digital Defense	SecurED	SecurED Training Content - CET Suite - Hosted - Recurring	F4SEDTCCETSTEHRECURR			0.25	None		No
DD00615	SecurED Training Content - English Only - 1001-2000 Employees - CET Suite - Hosted Content - Recurring - LEGACY	SecurED Training Content - CET Suite - Hosted - Recurring	SERV RECUR	SC070321	1.5	Yes	No			New Software No Rules; Subscriptions No Rules	CIA	Infrastructure Protection	Digital Defense	SecurED	SecurED Training Content - CET Suite - Hosted - Recurring	F4SEDTCCETSTEHRECURR			0.25	None		No
DD00616	SecurED Training Content - English Only - 2001-5000 Employees - CET Suite - Hosted Content - Recurring - LEGACY	SecurED Training Content - CET Suite - Hosted - Recurring	SERV RECUR	SC070321	1	Yes	No			New Software No Rules; Subscriptions No Rules	CIA	Infrastructure Protection	Digital Defense	SecurED	SecurED Training Content - CET Suite - Hosted - Recurring	F4SEDTCCETSTEHRECURR			0.25	None		No
DD00617	SecurED Training Content - English Only - 5001-10000 Employees - CET Suite - Hosted Content - Recurring - LEGACY	SecurED Training Content - CET Suite - Hosted - Recurring	SERV RECUR	SC070321	0.75	Yes	No			New Software No Rules; Subscriptions No Rules	CIA	Infrastructure Protection	Digital Defense	SecurED	SecurED Training Content - CET Suite - Hosted - Recurring	F4SEDTCCETSTEHRECURR			0.25	None		No
DD00618	SecurED Training Content - English Only - 10001-25000 Employees - CET Suite - Hosted Content - Recurring - LEGACY	SecurED Training Content - CET Suite - Hosted - Recurring	SERV RECUR	SC070321	0.5	Yes	No			New Software No Rules; Subscriptions No Rules	CIA	Infrastructure Protection	Digital Defense	SecurED	SecurED Training Content - CET Suite - Hosted - Recurring	F4SEDTCCETSTEHRECURR			0.25	None		No
DD00619	SecurED Training Content - English Only - 25001-50000 Employees - CET Suite - Hosted Content - Recurring - LEGACY	SecurED Training Content - CET Suite - Hosted - Recurring	SERV RECUR	SC070321	0.4	Yes	No			New Software No Rules; Subscriptions No Rules	CIA	Infrastructure Protection	Digital Defense	SecurED	SecurED Training Content - CET Suite - Hosted - Recurring	F4SEDTCCETSTEHRECURR			0.25	None		No
DD00620	SecurED Training Content - English Only - 50001-100000 Employees - CET Suite - Hosted Content - Recurring - LEGACY	SecurED Training Content - CET Suite - Hosted - Recurring	SERV RECUR	SC070321	0.35	Yes	No			New Software No Rules; Subscriptions No Rules	CIA	Infrastructure Protection	Digital Defense	SecurED	SecurED Training Content - CET Suite - Hosted - Recurring	F4SEDTCCETSTEHRECURR			0.25	None		No
DD00621	SecurED Training Content - English Only - 100000-Unlimited Employees - CET Suite - Hosted Content - Recurring - LEGACY	SecurED Training Content - CET Suite - Hosted - Recurring	SERV RECUR	SC070321	0	Yes	No			New Software No Rules; Subscriptions No Rules	CIA	Infrastructure Protection	Digital Defense	SecurED	SecurED Training Content - CET Suite - Hosted - Recurring	F4SEDTCCETSTEHRECURR			0.25	None		No
DD00622	SecurED Training Content - English Only - Up To 100 Employees - Expanded Suite - Hosted Content - Recurring - LEGACY	SecurED Training Content - Expanded Suite - Hosted - Recurring	SERV RECUR	SC070321	11.25	Yes	No			New Software No Rules; Subscriptions No Rules	CIA	Infrastructure Protection	Digital Defense	SecurED	SecurED Training Content - Expanded Suite - Hosted - Recurring	F4SEDTCEXPSTEHRECURR			0.25	None		No
DD00623	SecurED Training Content - English Only - 101-250 Employees - Expanded Suite - Hosted Content - Recurring - LEGACY	SecurED Training Content - Expanded Suite - Hosted - Recurring	SERV RECUR	SC070321	9	Yes	No			New Software No Rules; Subscriptions No Rules	CIA	Infrastructure Protection	Digital Defense	SecurED	SecurED Training Content - Expanded Suite - Hosted - Recurring	F4SEDTCEXPSTEHRECURR			0.25	None		No
DD00624	SecurED Training Content - English Only - 251-500 Employees - Expanded Suite - Hosted Content - Recurring - LEGACY	SecurED Training Content - Expanded Suite - Hosted - Recurring	SERV RECUR	SC070321	4.5	Yes	No			New Software No Rules; Subscriptions No Rules	CIA	Infrastructure Protection	Digital Defense	SecurED	SecurED Training Content - Expanded Suite - Hosted - Recurring	F4SEDTCEXPSTEHRECURR			0.25	None		No
DD00625	SecurED Training Content - English Only - 501-1000 Employees - Expanded Suite - Hosted Content - Recurring - LEGACY	SecurED Training Content - Expanded Suite - Hosted - Recurring	SERV RECUR	SC070321	4.5	Yes	No			New Software No Rules; Subscriptions No Rules	CIA	Infrastructure Protection	Digital Defense	SecurED	SecurED Training Content - Expanded Suite - Hosted - Recurring	F4SEDTCEXPSTEHRECURR			0.25	None		No
DD00626	SecurED Training Content - English Only - 1001-2000 Employees - Expanded Suite - Hosted Content - Recurring - LEGACY	SecurED Training Content - Expanded Suite - Hosted - Recurring	SERV RECUR	SC070321	4.5	Yes	No			New Software No Rules; Subscriptions No Rules	CIA	Infrastructure Protection	Digital Defense	SecurED	SecurED Training Content - Expanded Suite - Hosted - Recurring	F4SEDTCEXPSTEHRECURR			0.25	None		No
DD00627	SecurED Training Content - English Only - 2001-5000 Employees -Expanded Suite - Hosted Content - Recurring - LEGACY	SecurED Training Content - Expanded Suite - Hosted - Recurring	SERV RECUR	SC070321	3	Yes	No			New Software No Rules; Subscriptions No Rules	CIA	Infrastructure Protection	Digital Defense	SecurED	SecurED Training Content - Expanded Suite - Hosted - Recurring	F4SEDTCEXPSTEHRECURR			0.25	None		No
DD00628	SecurED Training Content - English Only - 5001-10000 Employees - Expanded Suite - Hosted Content - Recurring - LEGACY	SecurED Training Content - Expanded Suite - Hosted - Recurring	SERV RECUR	SC070321	2.25	Yes	No			New Software No Rules; Subscriptions No Rules	CIA	Infrastructure Protection	Digital Defense	SecurED	SecurED Training Content - Expanded Suite - Hosted - Recurring	F4SEDTCEXPSTEHRECURR			0.25	None		No
DD00629	SecurED Training Content - English Only - 10001-25000 Employees - Expanded Suite - Hosted Content - Recurring - LEGACY	SecurED Training Content - Expanded Suite - Hosted - Recurring	SERV RECUR	SC070321	1.5	Yes	No			New Software No Rules; Subscriptions No Rules	CIA	Infrastructure Protection	Digital Defense	SecurED	SecurED Training Content - Expanded Suite - Hosted - Recurring	F4SEDTCEXPSTEHRECURR			0.25	None		No
DD00630	SecurED Training Content - English Only - 25001-50000 Employees - Expanded Suite - Hosted Content - Recurring - LEGACY	SecurED Training Content - Expanded Suite - Hosted - Recurring	SERV RECUR	SC070321	1.2	Yes	No			New Software No Rules; Subscriptions No Rules	CIA	Infrastructure Protection	Digital Defense	SecurED	SecurED Training Content - Expanded Suite - Hosted - Recurring	F4SEDTCEXPSTEHRECURR			0.25	None		No
DD00631	SecurED Training Content - English Only - 50001-100000 Employees - Expanded Suite - Hosted Content - Recurring - LEGACY	SecurED Training Content - Expanded Suite - Hosted - Recurring	SERV RECUR	SC070321	1.05	Yes	No			New Software No Rules; Subscriptions No Rules	CIA	Infrastructure Protection	Digital Defense	SecurED	SecurED Training Content - Expanded Suite - Hosted - Recurring	F4SEDTCEXPSTEHRECURR			0.25	None		No
DD00632	SecurED Training Content - English Only - 100000-Unlimited Employees - Expanded Suite - Hosted Content - Recurring - LEGACY	SecurED Training Content - Expanded Suite - Hosted - Recurring	SERV RECUR	SC070321	0	Yes	No			New Software No Rules; Subscriptions No Rules	CIA	Infrastructure Protection	Digital Defense	SecurED	SecurED Training Content - Expanded Suite - Hosted - Recurring	F4SEDTCEXPSTEHRECURR			0.25	None		No
DC00647	DP - 12 Calendar Month Resident		SERV RECUR	SC070321	360000	No	No		No	New Software; Professional Services; Subscriptions	CIA	Data Protection	Data Classification	Data Classification Services	DP Resident	F4DPRESIDENT300			0.25	None	Yes	No
DC00648	DP - 3 Calendar Month Resident		SERV RECUR	SC070321	120000	No	No		No	New Software; Professional Services; Subscriptions	CIA	Data Protection	Data Classification	Data Classification Services	DP Resident	F4DPRESIDENT300			0.25	None	Yes	No
DC00649	DP - 6 Calendar Month Resident		SERV RECUR	SC070321	216000	No	No		No	New Software; Professional Services; Subscriptions	CIA	Data Protection	Data Classification	Data Classification Services	DP Resident	F4DPRESIDENT300			0.25	None	Yes	No
AG04007	Email Security – Enterprise Services	Agari Services	SERV RECUR	SC130100	75000	No	No		No	Subscriptions; Subscriptions No Rules	CIA	Email Security	Agari	Agari Services	Agari Services	F4AGARISERVICES			0.25	None	Yes	No
AG04005	Email Security – Essential Services	Agari Services	SERV RECUR	SC130100	25000	No	No		No	Subscriptions; Subscriptions No Rules	CIA	Email Security	Agari	Agari Services	Agari Services	F4AGARISERVICES			0.25	None	Yes	No
AG04011	Premium Services (12 Months) Basic Cost	Agari Services	SERV RECUR	SC130100	19500	No	No		No	Subscriptions; Subscriptions No Rules	CIA	Email Security	Agari	Agari Services	Agari Services	F4AGARISERVICES			0.25	None	Yes	No
AG04006	Email Security – Premier Services	Agari Services	SERV RECUR	SC130100	50000	No	No		No	Subscriptions; Subscriptions No Rules	CIA	Email Security	Agari	Agari Services	Agari Services	F4AGARISERVICES			0.25	None	Yes	No
AG05020	ESP-ESSENTIAL	Agari Services	SERV RECUR	SC070321	24000	No	No		No	Subscriptions No Rules	CIA	Email Security	Agari	Agari Services	Agari Services	F4AGARISERVICES			0.25	None	Yes	No
AG05021	ESP-PREMIER	Agari Services	SERV RECUR	SC070321	48000	No	No		No	Subscriptions No Rules	CIA	Email Security	Agari	Agari Services	Agari Services	F4AGARISERVICES			0.25	None	Yes	No
AG05022	ESP-ENTERPRISE	Agari Services	SERV RECUR	SC070321	75000	No	No		No	Subscriptions No Rules	CIA	Email Security	Agari	Agari Services	Agari Services	F4AGARISERVICES			0.25	None	Yes	No
AG05023	ESP-ENTERPRISE PRO	Agari Services	SERV RECUR	SC070321	145000	No	No		No	Subscriptions No Rules	CIA	Email Security	Agari	Agari Services	Agari Services	F4AGARISERVICES			0.25	None	Yes	No
AG05024	Managed Services	Agari Services	SERV RECUR	SC070321	0	No	No		No	Subscriptions No Rules	CIA	Email Security	Agari	Agari Services	Agari Services	F4AGARISERVICES			0.25	None	Yes	No
LN09110	GoAnywhere MFT Expert Service Pulse – Flex	Linoma Services	SERV RECUR	SC100221	7500	No	No		No	Subscriptions; Subscriptions No Rules	CIA	Managed File Transfer	Managed File Transfer	GoAnywhere Services	GoAnywhere Services	F4GOASERV			0.25	GoAnywhere	Yes	No
DD00845	Physical Security Site Review (First day onsite) - Without VS Solution - Recurring	Physical Security Site Review - Recurring	SERV RECUR	SP140000	6000	No	No			Subscriptions; Subscriptions No Rules	CIA	Infrastructure Protection	Digital Defense	Physical Security Site Review	Physical Security Site Review - Recurring	F4PHYSSECSITEREVIEWR			0.25	None		No
DD00846	Physical Security Site Review (Additional days onsite)1 - Without VS Solution - Recurring	Physical Security Site Review - Recurring	SERV RECUR	SP140000	4000	No	No			Subscriptions; Subscriptions No Rules	CIA	Infrastructure Protection	Digital Defense	Physical Security Site Review	Physical Security Site Review - Recurring	F4PHYSSECSITEREVIEWR			0.25	None		No
DD00847	Social Test - Onsite (First day onsite) - Without VS Solution - Recurring	Frontline Social Test - Recurring	SERV RECUR	SC070321	6000	No	No			Subscriptions; Subscriptions No Rules	CIA	Infrastructure Protection	Digital Defense	Social Test	Frontline Social Test - Recurring	F4FLSOCIALTESTRECURR			0.25	None		No
DD00848	Social Test - Onsite (Additional days onsite)1 - Without VS Solution - Recurring	Frontline Social Test - Recurring	SERV RECUR	SC070321	4000	No	No			Subscriptions; Subscriptions No Rules	CIA	Infrastructure Protection	Digital Defense	Social Test	Frontline Social Test - Recurring	F4FLSOCIALTESTRECURR			0.25	None		No
DD00849	Social Test - Remote (Per day of testing)2 - Without VS Solution - Recurring	Frontline Social Test - Recurring	SERV RECUR	SC070321	2800	No	No			Subscriptions; Subscriptions No Rules	CIA	Infrastructure Protection	Digital Defense	Social Test	Frontline Social Test - Recurring	F4FLSOCIALTESTRECURR			0.25	None		No
DD00850	Wireless Penetration Test (First day onsite) - Without VS Solution - Recurring	Wireless Penetration Test - Recurring	SERV RECUR	SP140000	6000	No	No			Subscriptions; Subscriptions No Rules	CIA	Infrastructure Protection	Digital Defense	Digital Defense Services	Wireless Penetration Test - Recurring	F4WIRELESSPENTESTREC			0.25	None		No
DD00851	Wireless Penetration Test (Additional days onsite)1 - Without VS Solution - Recurring	Wireless Penetration Test - Recurring	SERV RECUR	SP140000	4000	No	No			Subscriptions; Subscriptions No Rules	CIA	Infrastructure Protection	Digital Defense	Digital Defense Services	Wireless Penetration Test - Recurring	F4WIRELESSPENTESTREC			0.25	None		No
DD00852	Website Compliance Audit - Financial Institutions up to $1B in assets - Without VS Solution - Recurring	Website Compliance Audit - Recurring	SERV RECUR	SP140000	6000	No	No			Subscriptions; Subscriptions No Rules	CIA	Infrastructure Protection	Digital Defense	Website Compliance Audit	Website Compliance Audit - Recurring	F4WEBSITECOMPLAUDITR			0.25	None		No
DD00853	Website Compliance Audit - FI larger than $1B and other industries - Without VS Solution - Recurring	Website Compliance Audit - Recurring	SERV RECUR	SP140000	4000	No	No			Subscriptions; Subscriptions No Rules	CIA	Infrastructure Protection	Digital Defense	Website Compliance Audit	Website Compliance Audit - Recurring	F4WEBSITECOMPLAUDITR			0.25	None		No
DD00863	Physical Security Site Review (First day onsite) - With VS Solution - Recurring	Physical Security Site Review - Recurring	SERV RECUR	SP140000	5400	No	No			Subscriptions; Subscriptions No Rules	CIA	Infrastructure Protection	Digital Defense	Physical Security Site Review	Physical Security Site Review - Recurring	F4PHYSSECSITEREVIEWR			0.25	None		No
DD00864	Physical Security Site Review (Additional days onsite)1 - With VS Solution - Recurring	Physical Security Site Review - Recurring	SERV RECUR	SP140000	3600	No	No			Subscriptions; Subscriptions No Rules	CIA	Infrastructure Protection	Digital Defense	Physical Security Site Review	Physical Security Site Review - Recurring	F4PHYSSECSITEREVIEWR			0.25	None		No
DD00865	Social Test - Onsite (First day onsite) - With VS Solution - Recurring	Frontline Social Test - Recurring	SERV RECUR	SC070321	5400	No	No			Subscriptions; Subscriptions No Rules	CIA	Infrastructure Protection	Digital Defense	Social Test	Frontline Social Test - Recurring	F4FLSOCIALTESTRECURR			0.25	None		No
DD00866	Social Test - Onsite (Additional days onsite)1 - With VS Solution - Recurring	Frontline Social Test - Recurring	SERV RECUR	SC070321	3600	No	No			Subscriptions; Subscriptions No Rules	CIA	Infrastructure Protection	Digital Defense	Social Test	Frontline Social Test - Recurring	F4FLSOCIALTESTRECURR			0.25	None		No
DD00867	Social Test - Remote (Per day of testing)2 - With VS Solution - Recurring	Frontline Social Test - Recurring	SERV RECUR	SC070321	2520	No	No			Subscriptions; Subscriptions No Rules	CIA	Infrastructure Protection	Digital Defense	Social Test	Frontline Social Test - Recurring	F4FLSOCIALTESTRECURR			0.25	None		No
DD00868	Wireless Penetration Test (First day onsite) - With VS Solution - Recurring	Wireless Penetration Test - Recurring	SERV RECUR	SP140000	5400	No	No			Subscriptions; Subscriptions No Rules	CIA	Infrastructure Protection	Digital Defense	Digital Defense Services	Wireless Penetration Test - Recurring	F4WIRELESSPENTESTREC			0.25	None		No
DD00869	Wireless Penetration Test (Additional days onsite)1 - With VS Solution - Recurring	Wireless Penetration Test - Recurring	SERV RECUR	SP140000	3600	No	No			Subscriptions; Subscriptions No Rules	CIA	Infrastructure Protection	Digital Defense	Digital Defense Services	Wireless Penetration Test - Recurring	F4WIRELESSPENTESTREC			0.25	None		No
DD00870	Website Compliance Audit - Financial Institutions up to $1B in assets - With VS Solution - Recurring	Website Compliance Audit - Recurring	SERV RECUR	SP140000	2880	No	No			Subscriptions; Subscriptions No Rules	CIA	Infrastructure Protection	Digital Defense	Website Compliance Audit	Website Compliance Audit - Recurring	F4WEBSITECOMPLAUDITR			0.25	None		No
DD00871	Website Compliance Audit - FI larger than $1B and other industries - With VS Solution - Recurring	Website Compliance Audit - Recurring	SERV RECUR	SP140000	4320	No	No			Subscriptions; Subscriptions No Rules	CIA	Infrastructure Protection	Digital Defense	Website Compliance Audit	Website Compliance Audit - Recurring	F4WEBSITECOMPLAUDITR			0.25	None		No
DD00962	Red Team Pen Test - Recurring	Red Team Pen Test	SERV RECUR	SP140000	25000	No	No			Subscriptions; Subscriptions No Rules	CIA	Infrastructure Protection	Digital Defense	Network Pen Test	Red Team Pen Test	F4REDTEAMPENTEST			0.25	None		No
TN04127	Security Advisory - Advanced Services	Services	SERV RECUR	SC070321	22500	No	No		No	Subscriptions; Subscriptions No Rules	CIA	Security Awareness Training	Terranova	Cybersecurity Training	Terranova Services	F4TERRANOVASERVICES			0.25	0	Yes	No
DC09093	Standard TAM Offering. 150 hours per year Pre-Paid. Refer to the SOW for additional details.	Standard TAM	SERV RECUR	SC070321	0	No	No		No	New Software No Rules	CIA	Data Protection	Data Classification	Data Classification Services	Standard TAM	F4STANDARDTAM233			0.25	None	Yes	No
DG06027	Technical Account Manager - Shared	Technical Account Manager - Shared	SERV RECUR	SC070321	90000	No	No		No	Subscriptions; Subscriptions No Rules	CIA	Data Protection	Digital Guardian DLP	DLP Services	Technical Account Manager	F4TECHNICALACCOUNTMANAGER216			0.25	None	Yes	No
DG06026	Technical Account Manager - Dedicated	Technical Account Manager - Dedicated	SERV RECUR	SC070321	180000	No	No		No	Subscriptions; Subscriptions No Rules	CIA	Data Protection	Digital Guardian DLP	DLP Services	Technical Account Manager	F4TECHNICALACCOUNTMANAGER216			0.25	None	Yes	No
AG05026	Email Security Expert Service Standard	Agari Services	SERV RECUR	SW050501	24000	No	No		No	Subscriptions; Subscriptions No Rules	CIA	Email Security	Agari	Agari Services	Agari Services	F4AGARISERVICES			0.25	None	Yes	No
CS06383	Email Security Expert Service Basic	Clearswift Services	SERV RECUR	SW050501	12000	No	No		No		CIA	Email Security	Clearswift	Clearswift Services	Clearswift Services	F4CSSERV			0.25	None	Yes	No
TN04126	Security Advisory - Standard Services	Services	SERV RECUR	SC070321	7650	No	No		No	Subscriptions; Subscriptions No Rules	CIA	Security Awareness Training	Terranova	Cybersecurity Training	Terranova Services	F4TERRANOVASERVICES			0.25	0	Yes	No
TN04125	Security Advisory - Basic Services	Services	SERV RECUR	SC070321	3200	No	No		No	Subscriptions; Subscriptions No Rules	CIA	Security Awareness Training	Terranova	Cybersecurity Training	Terranova Services	F4TERRANOVASERVICES			0.25	0	Yes	No
DG06092	DP - 12 Calendar Month Resident		SERV RECUR	SC070321	360000	No	No		No	New Software; Professional Services; Subscriptions	CIA	Data Protection	Digital Guardian DLP	DLP Services	DP Resident	F4DPRESIDENT310			0.25	None	Yes	No
DG06093	DP - 3 Calendar Month Resident		SERV RECUR	SC070321	120000	No	No		No	New Software; Professional Services; Subscriptions	CIA	Data Protection	Digital Guardian DLP	DLP Services	DP Resident	F4DPRESIDENT310			0.25	None	Yes	No
DG06094	DP - 6 Calendar Month Resident		SERV RECUR	SC070321	216000	No	No		No	New Software; Professional Services; Subscriptions	CIA	Data Protection	Digital Guardian DLP	DLP Services	DP Resident	F4DPRESIDENT310			0.25	None	Yes	No
DC00615	DP - 12 Calendar Month Resident		SERV RECUR	SC070321	360000	No	No		No	New Software; Professional Services; Subscriptions	CIA	Data Protection	Data Classification	Data Classification Services	DP Resident	F4DPRESIDENT300			0.25	None	Yes	No
DC00616	DP - 3 Calendar Month Resident		SERV RECUR	SC070321	120000	No	No		No	New Software; Professional Services; Subscriptions	CIA	Data Protection	Data Classification	Data Classification Services	DP Resident	F4DPRESIDENT300			0.25	None	Yes	No
DC00617	DP - 6 Calendar Month Resident		SERV RECUR	SC070321	216000	No	No		No	New Software; Professional Services; Subscriptions	CIA	Data Protection	Data Classification	Data Classification Services	DP Resident	F4DPRESIDENT300			0.25	None	Yes	No
CS05267	Managed Service For Clearswift SECURE Email Gateway - 1-500	Managed Service For Clearswift SECURE Email Gateway	SERV RECUR	SW054003	2600	No	No	Users			CIA	Email Security	Clearswift	Secure Email Gateway	Managed Service For Clearswift SECURE Email Gateway	F4MANSERVICECSSECEMA			0.25	None		No
CS05268	Managed Service For Clearswift SECURE Email Gateway - 501-1000	Managed Service For Clearswift SECURE Email Gateway	SERV RECUR	SW054003	5850	No	No	Users			CIA	Email Security	Clearswift	Secure Email Gateway	Managed Service For Clearswift SECURE Email Gateway	F4MANSERVICECSSECEMA			0.25	None		No
CS05269	Managed Service For Clearswift SECURE Email Gateway - 1001-3000	Managed Service For Clearswift SECURE Email Gateway	SERV RECUR	SW054003	9100	No	No	Users			CIA	Email Security	Clearswift	Secure Email Gateway	Managed Service For Clearswift SECURE Email Gateway	F4MANSERVICECSSECEMA			0.25	None		No
CS05270	Managed Service For Clearswift SECURE Email Gateway - 3000+	Managed Service For Clearswift SECURE Email Gateway	SERV RECUR	SW054003	13000	No	No	Users			CIA	Email Security	Clearswift	Secure Email Gateway	Managed Service For Clearswift SECURE Email Gateway	F4MANSERVICECSSECEMA			0.25	None		No
CS00843	Premium Services (12 Months) Basic Cost	Clearswift Premium Support	SERV RECUR	SW054003	19500	No	No				CIA	Email Security	Clearswift	Clearswift Maintenance	Clearswift Premium Support	F4CSPREMIUMSUPPORT			0.25	None		No
DC09110	TAM Premium (TAM-PR)	DC TAM - Titus	SERV RECUR	SC070321	99000	No	No		No	Subscriptions No Rules	CIA	Data Protection	Data Classification	Data Classification Services	DC TAM	F4DCTAM307			0.25	None	Yes	No
DC09111	TAM Standard (TAM-ST)	DC TAM - Titus	SERV RECUR	SC070321	35000	No	No		No	Subscriptions No Rules	CIA	Data Protection	Data Classification	Data Classification Services	DC TAM	F4DCTAM307			0.25	None	Yes	No
DC09112	TAM Standard Government (TAM-ST)	DC TAM - Titus	SERV RECUR	SC070321	35000	No	No		No	Subscriptions No Rules	CIA	Data Protection	Data Classification	Data Classification Services	DC TAM	F4DCTAM307			0.25	None	Yes	No
