64.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DATA_ACCESS,INFO;DB,INFO;NBA,NONE;SYSTEM,FINE;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,NONE;WORKFLOW,INFO
19:28:17.682 (4840666652)|SYSTEM_METHOD_ENTRY|[901]|Decimal.valueOf(String)
19:28:17.682 (4840671931)|HEAP_ALLOCATE|[901]|Bytes:28
19:28:17.682 (4840676411)|SYSTEM_METHOD_EXIT|[901]|Decimal.valueOf(String)
19:28:17.682 (4840680191)|METHOD_EXIT|[640]|01pWC000001wAzL|HardwareAttributePricingPrehook.getDecimalFromTag(Map<String,ANY>, String)
19:28:17.682 (4840683979)|VARIABLE_SCOPE_BEGIN|[640]|listPrice|Decimal|false|false
19:28:17.682 (4840689327)|VARIABLE_ASSIGNMENT|[640]|listPrice|0.0
19:28:17.682 (4840691649)|STATEMENT_EXECUTE|[641]
19:28:17.682 (4840693399)|HEAP_ALLOCATE|[641]|Bytes:9
19:28:17.682 (4840697850)|METHOD_ENTRY|[641]|01pWC000001wAzL|HardwareAttributePricingPrehook.getDecimalFromTag(Map<String,ANY>, String)
19:28:17.682 (4840703061)|VARIABLE_SCOPE_BEGIN|[888]|this|HardwareAttributePricingPrehook|true|false
19:28:17.682 (4840717312)|VARIABLE_ASSIGNMENT|[888]|this|{}|0x153f4fe1
19:28:17.682 (4840720575)|VARIABLE_SCOPE_BEGIN|[888]|tagMap|Map<String,ANY>|true|false
19:28:17.682 (4840727183)|VARIABLE_ASSIGNMENT|[888]|tagMap|"Map of size 200 too large to display"|0x56b1e0d9
19:28:17.682 (4840730350)|VARIABLE_SCOPE_BEGIN|[888]|attributeName|String|false|false
19:28:17.682 (4840734947)|VARIABLE_ASSIGNMENT|[888]|attributeName|"UnitPrice"
19:28:17.682 (4840737862)|STATEMENT_EXECUTE|[888]
19:28:17.682 (4840742364)|SYSTEM_METHOD_ENTRY|[889]|Map<String,ANY>.containsKey(Object)
19:28:17.682 (4840746573)|SYSTEM_METHOD_EXIT|[889]|Map<String,ANY>.containsKey(Object)
19:28:17.682 (4840749767)|STATEMENT_EXECUTE|[889]
19:28:17.682 (4840750790)|STATEMENT_EXECUTE|[890]
19:28:17.682 (4840753131)|METHOD_EXIT|[641]|01pWC000001wAzL|HardwareAttributePricingPrehook.getDecimalFromTag(Map<String,ANY>, String)
19:28:17.682 (4840756512)|VARIABLE_SCOPE_BEGIN|[641]|unitPrice|Decimal|false|false
19:28:17.682 (4840761437)|VARIABLE_ASSIGNMENT|[641]|unitPrice|null
19:28:17.682 (4840763751)|STATEMENT_EXECUTE|[642]
19:28:17.682 (4840766222)|VARIABLE_SCOPE_BEGIN|[642]|currentPrice|Decimal|false|false
19:28:17.682 (4840771114)|VARIABLE_ASSIGNMENT|[642]|currentPrice|0.0
19:28:17.682 (4840784461)|HEAP_ALLOCATE|[644]|Bytes:28
19:28:17.682 (4840786802)|HEAP_ALLOCATE|[644]|Bytes:28
19:28:17.682 (4840796103)|SYSTEM_METHOD_ENTRY|[644]|Decimal.compareTo(Decimal)
19:28:17.682 (4840809064)|SYSTEM_METHOD_EXIT|[644]|Decimal.compareTo(Decimal)
19:28:17.682 (4840826334)|STATEMENT_EXECUTE|[644]
19:28:17.682 (4840827557)|STATEMENT_EXECUTE|[645]
19:28:17.682 (4840830426)|HEAP_ALLOCATE|[645]|Bytes:8
19:28:17.682 (4840833259)|HEAP_ALLOCATE|[645]|Bytes:27
19:28:17.682 (4840837113)|HEAP_ALLOCATE|[645]|Bytes:39
19:28:17.682 (4840846620)|SYSTEM_METHOD_ENTRY|[645]|System.debug(APEX_OBJECT, ANY)
19:28:17.682 (4840859023)|USER_DEBUG|[645]|INFO|Product null: No valid price - skipping
19:28:17.682 (4840880763)|SYSTEM_METHOD_EXIT|[645]|System.debug(APEX_OBJECT, ANY)
19:28:17.682 (4840883491)|STATEMENT_EXECUTE|[646]
19:28:17.682 (4840887903)|METHOD_EXIT|[350]|01pWC000001wAzL|HardwareAttributePricingPrehook.processLineItem(Map<String,ANY>, List<ANY>, Map<Id,Hardware__c>, Map<String,String>)
19:28:17.682 (4840892414)|VARIABLE_SCOPE_BEGIN|[350]|fieldUpdate|Map<String,ANY>|true|false
19:28:17.682 (4840898441)|VARIABLE_ASSIGNMENT|[350]|fieldUpdate|null|
19:28:17.682 (4840901207)|STATEMENT_EXECUTE|[351]
19:28:17.682 (4840906083)|SYSTEM_METHOD_ENTRY|[325]|system.ListIterator.hasNext()
19:28:17.682 (4840911846)|HEAP_ALLOCATE|[325]|Bytes:5
19:28:17.682 (4840916147)|SYSTEM_METHOD_EXIT|[325]|system.ListIterator.hasNext()
19:28:17.682 (4840923464)|VARIABLE_ASSIGNMENT|[325]|itemObj|null
19:28:17.682 (4840926701)|STATEMENT_EXECUTE|[356]
19:28:17.682 (4840931890)|METHOD_EXIT|[226]|01pWC000001wAzL|HardwareAttributePricingPrehook.buildItemUpdates(List<ANY>, Map<String,Map<String,String>>, Map<Id,Hardware__c>)
19:28:17.682 (4840936123)|VARIABLE_SCOPE_BEGIN|[226]|itemNodeUpdates|List<Map<String,ANY>>|true|false
19:28:17.682 (4840944783)|VARIABLE_ASSIGNMENT|[226]|itemNodeUpdates|[]|0x382520c4
19:28:17.682 (4840952490)|SYSTEM_METHOD_ENTRY|[231]|List<Map<String,ANY>>.isEmpty()
19:28:17.682 (4840959191)|SYSTEM_METHOD_EXIT|[231]|List<Map<String,ANY>>.isEmpty()
19:28:17.682 (4840962923)|STATEMENT_EXECUTE|[231]
19:28:17.682 (4840964148)|STATEMENT_EXECUTE|[235]
19:28:17.682 (4840967114)|SYSTEM_METHOD_ENTRY|[235]|List<Map<String,ANY>>.size()
19:28:17.682 (4840971740)|SYSTEM_METHOD_EXIT|[235]|List<Map<String,ANY>>.size()
19:28:17.682 (4840976101)|METHOD_EXIT|[170]|01pWC000001wAzL|HardwareAttributePricingPrehook.processLineItems(Context.IndustriesContext, String)
19:28:17.682 (4840980694)|HEAP_ALLOCATE|[170]|Bytes:4
19:28:17.682 (4840985515)|VARIABLE_ASSIGNMENT|[170]|updatedCount|0
19:28:17.682 (4840987895)|STATEMENT_EXECUTE|[171]
19:28:17.682 (4840994774)|SYSTEM_METHOD_ENTRY|[171]|String.valueOf(Object)
19:28:17.682 (4840999616)|HEAP_ALLOCATE|[171]|Bytes:1
19:28:17.682 (4841004558)|SYSTEM_METHOD_EXIT|[171]|String.valueOf(Object)
19:28:17.682 (4841007884)|HEAP_ALLOCATE|[171]|Bytes:46
19:28:17.682 (4841013214)|HEAP_ALLOCATE|[171]|Bytes:47
19:28:17.682 (4841018886)|VARIABLE_ASSIGNMENT|[171]|message|"0 items updated with (27 more) ..."
19:28:17.682 (4841022362)|STATEMENT_EXECUTE|[179]
19:28:17.682 (4841024801)|HEAP_ALLOCATE|[179]|Bytes:48
19:28:17.682 (4841031263)|SYSTEM_METHOD_ENTRY|[179]|System.debug(APEX_OBJECT, ANY)
19:28:17.682 (4841040877)|USER_DEBUG|[179]|INFO|=== HardwareAttributePricingPrehook v3.0 END ===
19:28:17.682 (4841045922)|SYSTEM_METHOD_EXIT|[179]|System.debug(APEX_OBJECT, ANY)
19:28:17.682 (4841048327)|STATEMENT_EXECUTE|[180]
19:28:17.682 (4841050504)|HEAP_ALLOCATE|[180]|Bytes:8
19:28:17.682 (4841053562)|HEAP_ALLOCATE|[180]|Bytes:55
19:28:17.682 (4841057961)|SYSTEM_METHOD_ENTRY|[180]|System.debug(APEX_OBJECT, ANY)
19:28:17.682 (4841064186)|USER_DEBUG|[180]|INFO|Result: 0 items updated with hardware attribute pricing
19:28:17.682 (4841068232)|SYSTEM_METHOD_EXIT|[180]|System.debug(APEX_OBJECT, ANY)
19:28:17.682 (4841070280)|STATEMENT_EXECUTE|[182]
19:28:17.682 (4841077324)|HEAP_ALLOCATE|[182]|Bytes:112
19:28:17.682 (4841123257)|HEAP_ALLOCATE|[182]|Bytes:5
19:28:17.682 (4841211138)|SYSTEM_METHOD_ENTRY|[9]|TransactionResponse.TransactionResponse()
19:28:17.682 (4841214997)|STATEMENT_EXECUTE|[9]
19:28:17.682 (4841230868)|SYSTEM_METHOD_EXIT|[9]|TransactionResponse
19:28:17.682 (4843141248)|HEAP_ALLOCATE|[182]|Bytes:12
19:28:17.682 (4843209719)|SYSTEM_CONSTRUCTOR_ENTRY|[182]|<init>()
19:28:17.682 (4843272806)|SYSTEM_CONSTRUCTOR_EXIT|[182]|<init>()
19:28:17.682 (4843278074)|VARIABLE_SCOPE_BEGIN|[182]|response|RevSignaling.TransactionResponse|true|false
19:28:17.682 (4843331778)|VARIABLE_ASSIGNMENT|[182]|response|{}|0x3ad6aa0e
19:28:17.682 (4843335806)|STATEMENT_EXECUTE|[183]
19:28:17.682 (4843450492)|HEAP_ALLOCATE|[183]|Bytes:6
19:28:17.682 (4843491879)|SYSTEM_METHOD_ENTRY|[183]|RevSignaling.TransactionResponse.__sfdc_status(RevSignaling.TransactionStatus)
19:28:17.682 (4843535082)|SYSTEM_METHOD_EXIT|[183]|RevSignaling.TransactionResponse.__sfdc_status(RevSignaling.TransactionStatus)
19:28:17.682 (4843538868)|STATEMENT_EXECUTE|[184]
19:28:17.682 (4843545811)|SYSTEM_METHOD_ENTRY|[184]|RevSignaling.TransactionResponse.__sfdc_message(String)
19:28:17.682 (4843563297)|SYSTEM_METHOD_EXIT|[184]|RevSignaling.TransactionResponse.__sfdc_message(String)
19:28:17.682 (4843565581)|STATEMENT_EXECUTE|[185]
19:28:17.682 (4843578988)|SYSTEM_MODE_EXIT|false
19:28:17.682 (4855656511)|RLM_PRICING_END|PriceBooks={0Q0WC0000038aXd0AI=01sWC0000022GHFYA2}, 
LineItemQuantity={0QLWC000003e2Sn4AI=1.0}, 
AttributeValue={0zuWC000005tyblYAA=Standard}, 
Product={0QLWC000003e2Sn4AI=01tWC00000DD1buYAD}, 
Total_Discount_Amount__c={0Q0WC0000038aXd0AI=0.0}, 
AttributeDefinitionCode={0zuWC000005tyblYAA=MTD}, 
ListPrice={0QLWC000003e2Sn4AI=0.0}, 
Fortra_Product_Type__c={0QLWC000003e2Sn4AI=Renewal Maintenance}, 
PartnerDiscountPercent={0QLWC000003e2Sn4AI=12.0}, 
InputUnitPrice={0QLWC000003e2Sn4AI=0.0}, 
ItemIsDerived__std={0QLWC000003e2Sn4AI=true}, 
AllowPartialProrationPeriods={0QLWC000003e2Sn4AI=false}, 
ItemSubtotal={0QLWC000003e2Sn4AI=60.64}, 
Has_Attribute_Adjustment__c={0QLWC000003e2Sn4AI=false}, 
Subtotal={0Q0WC0000038aXd0AI=60.64}, 
Discount__std={0Q0WC0000038aXd0AI=0.0}, 
CurrencyIsoCode={0Q0WC0000038aXd0AI=USD}, 
PriceImpactingAttribute={0zuWC000005tyblYAA=true}, 
Base_Price__c={0QLWC000003e2Sn4AI=71.0}, 
COLA_Uplift_Percent__c={0QLWC000003e2Sn4AI=7.85}, 
NetUnitPrice={0QLWC000003e2Sn4AI=60.64}, 
Deal_Type__c={0Q0WC0000038aXd0AI=Fortra Originated}, 
ProductSellingModel={0QLWC000003e2Sn4AI=0jPWC00000005yz2AA}, 
Attribute={0zuWC000005tyblYAA=Maintenance_Type_Defn}, 
Source_List_Price__c={0QLWC000003e2Sn4AI=355.0}, 
ItemPricebookEntry={0QLWC000003e2Sn4AI=01uWC000006XPPBYA4}, 
ItemDiscountPercentage={0QLWC000003e2Sn4AI=0.0}, 
PartnerUnitPrice={0QLWC000003e2Sn4AI=60.64}, 
ItemTotalAdjustmentAmount={0QLWC000003e2Sn4AI=0.0}, 
SellingModelType={0QLWC000003e2Sn4AI=OneTime}, 
AllowRegionalPricing__c={0QLWC000003e2Sn4AI=false}, 
COLACalculatedPrice__c={0QLWC000003e2Sn4AI=67.38}, 
TotalLineAmount={0QLWC000003e2Sn4AI=60.64}, 
GSW__c={0Q0WC0000038aXd0AI=false}, 
Prior_Discretionary_Discount__c={0QLWC000003e2Sn4AI=0.0}, 
Prior_Partner_Discount__c={0QLWC000003e2Sn4AI=8.52}, 
LineItem={0QLWC000003e2Sn4AI=0QLWC000003e2Sn4AI}, 
TotalAmount={0Q0WC0000038aXd0AI=60.64}, 
QuoteTypeText__c={0Q0WC0000038aXd0AI=Renewal}, 
ItemNetTotalPrice={0QLWC000003e2Sn4AI=60.64}, 
SalesTransactionSource={0Q0WC0000038aXd0AI=0Q0WC0000038aXd0AI}, 
ItemTotalPrice={0QLWC000003e2Sn4AI=60.64}, 
EffectiveDate={0Q0WC0000038aXd0AI=2026-06-14T02:28:18.403Z}
19:28:17.682 (4855844795)|CODE_UNIT_FINISHED|revenue.common.service.RevenueTransactionApexExecutor
19:28:17.682 (4862086562)|CODE_UNIT_STARTED|[EXTERNAL]|01pWC000001wAzR|revenue.common.service.RevenueTransactionApexExecutor
19:28:17.862 (4862303417)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
19:28:17.862 (4862325129)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:64
19:28:17.862 (4862337523)|VARIABLE_SCOPE_BEGIN|[13]|this|RevSignaling.TransactionRequest|true|false
19:28:17.862 (4862485231)|VARIABLE_ASSIGNMENT|[13]|this|{}|0x7682b8c5
19:28:17.862 (4862491661)|VARIABLE_SCOPE_BEGIN|[13]|procedurePlan|RevSignaling.ProcedurePlan|true|false
19:28:17.862 (4862498550)|VARIABLE_ASSIGNMENT|[13]|procedurePlan|null|
19:28:17.862 (4862501625)|VARIABLE_SCOPE_BEGIN|[13]|ctxInstanceId|String|false|false
19:28:17.862 (4862510700)|VARIABLE_ASSIGNMENT|[13]|ctxInstanceId|"0000000s272q18g00251 (44 more) ..."
19:28:17.682 (4874411232)|RLM_PRICING_BEGIN|PriceBooks={0Q0WC0000038aXd0AI=01sWC0000022GHFYA2}, 
LineItemQuantity={0QLWC000003e2Sn4AI=1.0}, 
AttributeValue={0zuWC000005tyblYAA=Standard}, 
Product={0QLWC000003e2Sn4AI=01tWC00000DD1buYAD}, 
Total_Discount_Amount__c={0Q0WC0000038aXd0AI=0.0}, 
AttributeDefinitionCode={0zuWC000005tyblYAA=MTD}, 
ListPrice={0QLWC000003e2Sn4AI=0.0}, 
Fortra_Product_Type__c={0QLWC000003e2Sn4AI=Renewal Maintenance}, 
PartnerDiscountPercent={0QLWC000003e2Sn4AI=12.0}, 
InputUnitPrice={0QLWC000003e2Sn4AI=0.0}, 
ItemIsDerived__std={0QLWC000003e2Sn4AI=true}, 
AllowPartialProrationPeriods={0QLWC000003e2Sn4AI=false}, 
ItemSubtotal={0QLWC000003e2Sn4AI=60.64}, 
Has_Attribute_Adjustment__c={0QLWC000003e2Sn4AI=false}, 
Subtotal={0Q0WC0000038aXd0AI=60.64}, 
Discount__std={0Q0WC0000038aXd0AI=0.0}, 
CurrencyIsoCode={0Q0WC0000038aXd0AI=USD}, 
PriceImpactingAttribute={0zuWC000005tyblYAA=true}, 
Base_Price__c={0QLWC000003e2Sn4AI=71.0}, 
COLA_Uplift_Percent__c={0QLWC000003e2Sn4AI=7.85}, 
NetUnitPrice={0QLWC000003e2Sn4AI=60.64}, 
Deal_Type__c={0Q0WC0000038aXd0AI=Fortra Originated}, 
ProductSellingModel={0QLWC000003e2Sn4AI=0jPWC00000005yz2AA}, 
Attribute={0zuWC000005tyblYAA=Maintenance_Type_Defn}, 
Source_List_Price__c={0QLWC000003e2Sn4AI=355.0}, 
ItemPricebookEntry={0QLWC000003e2Sn4AI=01uWC000006XPPBYA4}, 
ItemDiscountPercentage={0QLWC000003e2Sn4AI=0.0}, 
PartnerUnitPrice={0QLWC000003e2Sn4AI=60.64}, 
ItemTotalAdjustmentAmount={0QLWC000003e2Sn4AI=0.0}, 
SellingModelType={0QLWC000003e2Sn4AI=OneTime}, 
AllowRegionalPricing__c={0QLWC000003e2Sn4AI=false}, 
COLACalculatedPrice__c={0QLWC000003e2Sn4AI=67.38}, 
TotalLineAmount={0QLWC000003e2Sn4AI=60.64}, 
GSW__c={0Q0WC0000038aXd0AI=false}, 
Prior_Discretionary_Discount__c={0QLWC000003e2Sn4AI=0.0}, 
Prior_Partner_Discount__c={0QLWC000003e2Sn4AI=8.52}, 
LineItem={0QLWC000003e2Sn4AI=0QLWC000003e2Sn4AI}, 
TotalAmount={0Q0WC0000038aXd0AI=60.64}, 
QuoteTypeText__c={0Q0WC0000038aXd0AI=Renewal}, 
ItemNetTotalPrice={0QLWC000003e2Sn4AI=60.64}, 
SalesTransactionSource={0Q0WC0000038aXd0AI=0Q0WC0000038aXd0AI}, 
ItemTotalPrice={0QLWC000003e2Sn4AI=60.64}, 
EffectiveDate={0Q0WC0000038aXd0AI=2026-06-14T02:28:18.403Z}
19:28:17.682 (4874596643)|VARIABLE_SCOPE_BEGIN|[17]|RegionalServicesPricingPrehook.DEFAULT_MULTIPLIER|Decimal|false|true
19:28:17.682 (4874657204)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:45
19:28:17.682 (4874692487)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:79
19:28:17.682 (4874733916)|METHOD_ENTRY|[14]|01pWC000001wAzR|RegionalServicesPricingPrehook.RegionalServicesPricingPrehook()
19:28:17.682 (4874741499)|STATEMENT_EXECUTE|[14]
19:28:17.682 (4874748954)|STATEMENT_EXECUTE|[14]
19:28:17.682 (4874750131)|STATEMENT_EXECUTE|[17]
19:28:17.682 (4874779707)|HEAP_ALLOCATE|[17]|Bytes:28
19:28:17.682 (4874833820)|VARIABLE_ASSIGNMENT|[17]|RegionalServicesPricingPrehook.DEFAULT_MULTIPLIER|1.0
19:28:17.682 (4874846513)|METHOD_EXIT|[14]|RegionalServicesPricingPrehook
19:28:17.682 (4874861988)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
19:28:17.682 (4874871533)|VARIABLE_SCOPE_BEGIN|[14]|this|RegionalServicesPricingPrehook|true|false
19:28:17.682 (4874920595)|VARIABLE_ASSIGNMENT|[14]|this|{}|0x3b56c477
19:28:17.682 (4874949795)|STATEMENT_EXECUTE|[14]
19:28:17.682 (4874991621)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
19:28:17.682 (4874994482)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
19:28:17.682 (4875009878)|SYSTEM_MODE_ENTER|false
19:28:17.682 (4875017434)|VARIABLE_SCOPE_BEGIN|[24]|this|RegionalServicesPricingPrehook|true|false
19:28:17.682 (4875030137)|VARIABLE_ASSIGNMENT|[24]|this|{}|0x3b56c477
19:28:17.682 (4875034240)|VARIABLE_SCOPE_BEGIN|[24]|request|RevSignaling.TransactionRequest|true|false
19:28:17.682 (4875070290)|VARIABLE_ASSIGNMENT|[24]|request|{"ctxInstanceId":"0000000s272q18g00251 (44 more) ..."}|0x7682b8c5
19:28:17.682 (4875078213)|STATEMENT_EXECUTE|[24]
19:28:17.682 (4875079436)|STATEMENT_EXECUTE|[25]
19:28:17.682 (4875207148)|SYSTEM_METHOD_ENTRY|[25]|System.debug(APEX_OBJECT, ANY)
19:28:17.682 (4875636244)|USER_DEBUG|[25]|INFO|==========================================================
19:28:17.682 (4875645935)|SYSTEM_METHOD_EXIT|[25]|System.debug(APEX_OBJECT, ANY)
19:28:17.682 (4875649955)|STATEMENT_EXECUTE|[26]
19:28:17.682 (4875653924)|HEAP_ALLOCATE|[26]|Bytes:50
19:28:17.682 (4875662136)|SYSTEM_METHOD_ENTRY|[26]|System.debug(APEX_OBJECT, ANY)
19:28:17.682 (4875669826)|USER_DEBUG|[26]|INFO|=== RegionalServicesPricingPrehook v13.3 START ===
19:28:17.682 (4875673664)|SYSTEM_METHOD_EXIT|[26]|System.debug(APEX_OBJECT, ANY)
19:28:17.682 (4875676012)|STATEMENT_EXECUTE|[27]
19:28:17.682 (4875677904)|HEAP_ALLOCATE|[27]|Bytes:44
19:28:17.682 (4875682007)|SYSTEM_METHOD_ENTRY|[27]|System.debug(APEX_OBJECT, ANY)
19:28:17.682 (4875687294)|USER_DEBUG|[27]|INFO|=== Applies regional pricing multipliers ===
19:28:17.682 (4875690944)|SYSTEM_METHOD_EXIT|[27]|System.debug(APEX_OBJECT, ANY)
19:28:17.682 (4875693047)|STATEMENT_EXECUTE|[28]
19:28:17.682 (4875696276)|SYSTEM_METHOD_ENTRY|[28]|System.debug(APEX_OBJECT, ANY)
19:28:17.682 (4875700921)|USER_DEBUG|[28]|INFO|==========================================================
19:28:17.682 (4875704327)|SYSTEM_METHOD_EXIT|[28]|System.debug(APEX_OBJECT, ANY)
19:28:17.682 (4875706339)|STATEMENT_EXECUTE|[30]
19:28:17.682 (4875711696)|SYSTEM_METHOD_ENTRY|[30]|RevSignaling.TransactionRequest.__sfdc_ctxInstanceId()
19:28:17.682 (4875725139)|SYSTEM_METHOD_EXIT|[30]|RevSignaling.TransactionRequest.__sfdc_ctxInstanceId()
19:28:17.682 (4875729643)|VARIABLE_SCOPE_BEGIN|[30]|contextId|String|false|false
19:28:17.682 (4875741010)|VARIABLE_ASSIGNMENT|[30]|contextId|"0000000s272q18g00251 (44 more) ..."
19:28:17.682 (4875743529)|STATEMENT_EXECUTE|[31]
19:28:17.682 (4875752594)|HEAP_ALLOCATE|[31]|Bytes:76
19:28:17.682 (4875758077)|SYSTEM_METHOD_ENTRY|[31]|System.debug(APEX_OBJECT, ANY)
19:28:17.682 (4875764391)|USER_DEBUG|[31]|INFO|Context ID: 0000000s272q18g0025178140409817428be6b4b7c824927a9c67f536f06cf29
19:28:17.682 (4875768112)|SYSTEM_METHOD_EXIT|[31]|System.debug(APEX_OBJECT, ANY)
19:28:17.682 (4875770311)|STATEMENT_EXECUTE|[33]
19:28:17.682 (4875772779)|VARIABLE_SCOPE_BEGIN|[33]|message|String|false|false
19:28:17.682 (4875778404)|VARIABLE_ASSIGNMENT|[33]|message|""
19:28:17.682 (4875780716)|STATEMENT_EXECUTE|[34]
19:28:17.682 (4875784840)|VARIABLE_SCOPE_BEGIN|[34]|updatedCount|Integer|false|false
19:28:17.682 (4875790019)|HEAP_ALLOCATE|[34]|Bytes:4
19:28:17.682 (4875795479)|VARIABLE_ASSIGNMENT|[34]|updatedCount|0
19:28:17.682 (4875798054)|STATEMENT_EXECUTE|[36]
19:28:17.682 (4875799126)|STATEMENT_EXECUTE|[36]
19:28:17.682 (4875800242)|STATEMENT_EXECUTE|[38]
19:28:17.682 (4875820649)|METHOD_ENTRY|[38]|01pWC000001wAzR|RegionalServicesPricingPrehook.loadRegionalPricingMultipliers()
19:28:17.682 (4875831546)|VARIABLE_SCOPE_BEGIN|[86]|this|RegionalServicesPricingPrehook|true|false
19:28:17.682 (4875848952)|VARIABLE_ASSIGNMENT|[86]|this|{}|0x3b56c477
19:28:17.682 (4875853567)|STATEMENT_EXECUTE|[86]
19:28:17.682 (4875854582)|STATEMENT_EXECUTE|[87]
19:28:17.682 (4875874924)|HEAP_ALLOCATE|[87]|Bytes:4
19:28:17.682 (4875884329)|VARIABLE_SCOPE_BEGIN|[87]|multipliers|Map<String,Decimal>|true|false
19:28:17.682 (4875913274)|VARIABLE_ASSIGNMENT|[87]|multipliers|{}|0x42ac7f69
19:28:17.682 (4875917989)|HEAP_ALLOCATE|[89]|Bytes:111
19:28:17.682 (4875924199)|HEAP_ALLOCATE|[89]|Bytes:4
19:28:17.682 (4877978990)|SOQL_EXECUTE_BEGIN|[89]|Aggregations:0|SELECT Country__c, Country_Code__c, Multiplier__c FROM Services_Regional_Pricing__mdt WHERE Is_Active__c = TRUE
19:28:17.682 (4885539471)|SOQL_EXECUTE_END|[89]|Rows:125
19:28:17.682 (4885582127)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:504
19:28:17.682 (4885689914)|SYSTEM_METHOD_ENTRY|[89]|Database.QueryLocator.iterator()
19:28:17.682 (4885789623)|HEAP_ALLOCATE|[89]|Bytes:28
19:28:17.682 (4885889218)|HEAP_ALLOCATE|[89]|Bytes:504
19:28:17.682 (4885899158)|HEAP_ALLOCATE|[89]|Bytes:8
19:28:17.682 (4885901296)|HEAP_ALLOCATE|[89]|Bytes:8
19:28:17.682 (4885910777)|VARIABLE_SCOPE_BEGIN|[15]|this|Database.QueryLocatorIterator|true|false
19:28:17.682 (4885992070)|VARIABLE_ASSIGNMENT|[15]|this|{}|0x33c467de
19:28:17.682 (4885997129)|VARIABLE_SCOPE_BEGIN|[15]|values|List<SObject>|true|false
19:28:17.682 (4886024726)|VARIABLE_ASSIGNMENT|[15]|values|"List of size 125 too large to display"|0x512213e1
19:28:17.682 (4886028654)|VARIABLE_SCOPE_BEGIN|[15]|ql|Database.QueryLocator|true|false
19:28:17.682 (4886044713)|VARIABLE_ASSIGNMENT|[15]|ql|{"query":"SELECT Country__c, C (91 more) ..."}|0x211735fa
19:28:17.682 (4886048377)|VARIABLE_SCOPE_BEGIN|[15]|totalNumRecords|Integer|false|false
19:28:17.682 (4886054771)|VARIABLE_ASSIGNMENT|[15]|totalNumRecords|125
19:28:17.682 (4886057519)|VARIABLE_SCOPE_BEGIN|[15]|queryMoreSize|Integer|false|false
19:28:17.682 (4886061619)|VARIABLE_ASSIGNMENT|[15]|queryMoreSize|49875
19:28:17.682 (4886213173)|HEAP_ALLOCATE|[89]|Bytes:28
19:28:17.682 (4886229022)|SYSTEM_METHOD_EXIT|[89]|Database.QueryLocator.iterator()
19:28:17.682 (4886253733)|METHOD_ENTRY|[89]||Database.QueryLocatorIterator.hasNext()
19:28:17.682 (4886346576)|METHOD_EXIT|[89]||Database.QueryLocatorIterator.hasNext()
19:28:17.682 (4886353411)|METHOD_ENTRY|[89]||Database.QueryLocatorIterator.next()
19:28:17.682 (4886427853)|METHOD_EXIT|[89]||Database.QueryLocatorIterator.next()
19:28:17.682 (4886435892)|VARIABLE_SCOPE_BEGIN|[89]|record|Services_Regional_Pricing__mdt|true|false
19:28:17.682 (4886514659)|VARIABLE_ASSIGNMENT|[89]|record|{"Country__c":"Albania","Multiplier__c":0.640,"Country_Code__c":"AL","Id":"m0gWC000001ldwbYAA"}|0x42a4f224
19:28:17.682 (4886521714)|STATEMENT_EXECUTE|[93]
19:28:17.682 (4886549173)|STATEMENT_EXECUTE|[94]
19:28:17.682 (4886550592)|STATEMENT_EXECUTE|[95]
19:28:17.682 (4886596097)|SYSTEM_METHOD_ENTRY|[95]|Map<String,Decimal>.put(Object, Object)
19:28:17.682 (4886620456)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
19:28:17.682 (4886626925)|SYSTEM_METHOD_EXIT|[95]|Map<String,Decimal>.put(Object, Object)
19:28:17.682 (4886638100)|STATEMENT_EXECUTE|[97]
19:28:17.682 (4886639241)|STATEMENT_EXECUTE|[98]
19:28:17.682 (4886648147)|SYSTEM_METHOD_ENTRY|[98]|Map<String,Decimal>.put(Object, Object)
19:28:17.682 (4886653763)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
19:28:17.682 (4886658364)|SYSTEM_METHOD_EXIT|[98]|Map<String,Decimal>.put(Object, Object)
19:28:17.682 (4886663269)|METHOD_ENTRY|[89]||Database.QueryLocatorIterator.hasNext()
19:28:17.682 (4886676742)|METHOD_EXIT|[89]||Database.QueryLocatorIterator.hasNext()
19:28:17.682 (4886679740)|METHOD_ENTRY|[89]||Database.QueryLocatorIterator.next()
19:28:17.682 (4886714347)|METHOD_EXIT|[89]||Database.QueryLocatorIterator.next()
19:28:17.682 (4886718467)|VARIABLE_SCOPE_BEGIN|[89]|record|Services_Regional_Pricing__mdt|true|false
